Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder;complexity
MVK1.0/Oahu1_Jul2022/0061.mp4;1 đàn cá Acanthus blochii;;;kích thước bé;;;;nước trong xanh;;chất lượng cao, quay rõ nét;đàn cá đang bơi;video quay cận cảnh, rõ nét đàn cá;góc quay ngang bao quát toàn cảnh;Beneath the clear blue sea, a small school of Acanthus blochii fish swims through the marine space. The high-quality video captures every detail, from wide, panoramic views to close-up, sharp shots of the school of fish.;;
MVK1.0/Oahu1_Jul2022/0062.mp4;1 nhóm thợ lặn;;mặc bộ đồ lặn màu đen;;1 sợi dây nối với tàu trên mặt nước;;;nước trong xanh;;chất lượng cao, quay rõ nét;nhóm thợ lặn đang bám vào sợi dây;quay xung quanh;góc quay ngang bao quát toàn cảnh;Beneath the blue water, a group of divers in black wetsuits clings to a rope connected to the boat on the surface. The high-quality video captures every detail, from close-up, sharp shots of the group of divers holding onto the rope to surrounding panoramic views.;;
MVK1.0/Oahu2_Jul2022/0003.mp4;rạn san hô;;;;1 nhóm thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá rạn san hô và xung quanh;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the sea, there is a coral reef. A group of divers with flashlights are exploring and observing the coral reef along with the surrounding space. High-quality video captures every detail, from the clear close-ups of the divers to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0004.mp4;rạn san hô;;;;1 nhóm thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá rạn san hô;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the sea, there is a coral reef in dark-colored water. A group of divers with flashlights are exploring the coral reef. High-quality video captures every detail, from the clear close-ups of the divers to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0008.mp4;rạn san hô;;;;ánh sáng màu cam;1 số con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá rạn san hô, một số con cá bơi ngang qua;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the sea, there is an orange coral reef. A group of divers with flashlights are exploring the coral reef, while some fish swim by. High-quality video captures every detail, from the clear close-ups of the divers and the fish to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0009.mp4;rạn san hô;;;;ánh sáng màu cam;1 số con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá rạn san hô, một số con cá bơi ngang qua;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the sea, there is an orange coral reef. A group of divers with flashlights are exploring the coral reef, while some fish swim by. High-quality video captures every detail, from the clear close-ups of the divers and the fish to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0010.mp4;rạn san hô;;;;1 nhóm thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá rạn san hô và xung quanh;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, there is a coral reef in dark-colored water. A group of divers with flashlights are exploring the coral reef and the surrounding environment. High-quality video captures every detail, from the clear close-ups of the divers to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0013.mp4;đáy biển;;;;ánh sáng từ đèn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá đại dương;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the light from the flashlights gradually appears in the darkness of the dark-colored water. A group of divers are using this light to explore the ocean. High-quality video captures every detail, from the clear close-ups of the divers to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0015.mp4;1 con rùa;;;;ánh sáng từ đèn;1 số con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;con rùa đang nấp dưới rạn đá bị soi đèn vào, xung quanh có 1 số con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the light from the flashlights shines on a turtle hiding under the rock, along with some fish hovering around. High-quality video captures every detail, from the clear close-ups of the turtle and the fish to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0016.mp4;1 con rùa;;;;ánh sáng từ đèn;1 số con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;con rùa đang nấp dưới rạn đá bị soi đèn vào, xung quanh có 1 số con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the light from the flashlights shines on a turtle hiding under the rock, along with some fish hovering around. High-quality video captures every detail, from the clear close-ups of the turtle and the fish to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0018.mp4;rạn đá dưới đáy biển;;;;nhím biển;thợ lặn;1 số con cá;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn quan sát xung quanh rạn đá thấy những con cá đang bơi, 1 con nhím biển đang bám trên rạn đá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the rock reef is illuminated by the light from the night lamps. A group of divers are using the flashlights to observe around the rock reef, where there is a sea urchin clinging to the reef, along with some fish swimming by. High-quality video captures every detail, from the clear close-ups of the divers and the fish to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0019.mp4;đáy biển;;;;ánh sáng từ đèn;1 con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá đại dương, soi thấy 1 con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the light from the night lamps reflects on a fish in the dark-colored water. A group of divers are using the light to explore the ocean and have discovered a fish. High-quality video captures every detail, from the clear close-ups of the fish and the divers to the wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0020.mp4;1 con cá nóc dẹt ba vằn(Canthigaster coronata);;;;ánh sáng từ đèn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn khám phá đại dương, soi thấy 1 con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the light from the night lamps illuminates a striped sharpnose puffer (Canthigaster coronata) in the dark water. A group of divers uses the light to explore the ocean and has discovered this fish. The high-quality video captures every detail, from sharp close-ups of the fish and the divers to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0026.mp4;rạn đá;;;;ánh sáng từ đèn;1 số con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn xung quanh rạn đá, phát hiện thấy 1 số con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the reef is illuminated by the light from the night lamps in the dark water. A group of divers is shining lights around the reef and has spotted several fish. The high-quality video captures every detail, from sharp close-ups of the reef and the fish to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0027.mp4;rạn đá;;;;ánh sáng từ đèn;1 số con cá;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;nhóm thợ lặn đang soi đèn xung quanh rạn đá, phát hiện thấy 1 số con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the reef is illuminated by the light from the night lamps in the dark water. A group of divers uses the light to explore around the reef and has discovered several fish. The high-quality video captures every detail, from sharp close-ups of the reef and the fish to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0028.mp4;1 vật thể hình ống;;;;thợ lặn;1 con nhím biển;tảo, rong biển, san hô, cỏ biển, bọt biển sống kí sinh trên vật thể;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn khám phá xung quanh vật thể, có 1 con nhím bám trên;quay xung quanh;góc quay ngang bao quát toàn cảnh;Underwater, a tubular object hosts various organisms such as algae, seaweed, coral, seagrass, and sponges. Divers use night lights to explore around this object and discover a sea urchin clinging to it. The high-quality video captures every detail, from sharp close-ups of the object and the sea urchin to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0030.mp4;thợ lặn;;;;các sinh vật, vật thể không xác định;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn khám phá đáy biển, phát hiện 1 số sinh vật, vật thể không xác định;quay xung quanh;góc quay ngang bao quát toàn cảnh;In the dark water depths, a diver uses night lights to explore the sea floor. During the exploration, he discovers several organisms and unidentified objects. The high-quality video captures every detail, from sharp close-ups of the organisms and objects to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0033.mp4;1 cây san hô;;;;thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn, khám phá chạm vào cây san hô;quay xung quanh;góc quay ngang bao quát toàn cảnh;In the dark water depths, a diver uses night lights to explore. He approaches a coral and carefully examines it. The high-quality video captures every detail, from sharp close-ups of the coral and the diver to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0034.mp4;1 con Scrawled Cowfish;;màu trắng;kích thước bé;ánh sáng từ đèn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn và theo dõi con cá;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the night light, a small white Scrawled Cowfish stands out in the dark water. Divers use this light to track the fish and capture sharp images. The high-quality video captures every detail, from sharp close-ups of the fish and the divers to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0037.mp4;1 con mực;;;kích thước bé;thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn quan sát và chụp hình con mực;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the night light, a small squid stands out in the dark water. Divers use the light to illuminate and observe the squid, carefully capturing images. The high-quality video captures every detail, from sharp close-ups of the squid and the divers to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0039.mp4;1 con Gymnothorax meleagris;;;;ánh sáng từ đèn;rạn san hô;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn xung quanh rạn san hô và phát hiện 1 con Gymnothorax meleagris;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the night light from the lamps, a Gymnothorax meleagris appears among the coral reefs in the dark water. Divers use the lights to illuminate around the coral reef and discover this fish. The high-quality video captures every detail, from sharp close-ups of the fish and its surroundings to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0045.mp4;rạn đá dưới đáy biển;;;;nhóm thợ lặn;1 số sinh vật biển;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn khám phá rạn đá phát hiện 1 số sinh vật biển;quay xung quanh;góc quay ngang bao quát toàn cảnh;At the bottom of the sea, the reef stretches out in the dark water. A group of divers uses night lights to explore, discovering several marine creatures living in this environment. The high-quality video captures every detail, from sharp close-ups of the marine creatures and the reef to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0046.mp4;1 sinh vật biển;;màu trắng;kích thước bé;thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn theo dõi sinh vật biển lạ và chụp hình nó;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the night light, a small white marine creature stands out in the dark water. A diver uses the light to track this marine creature, carefully capturing images. The high-quality video captures every detail, from sharp close-ups of the marine creature and the diver to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu2_Jul2022/0047.mp4;1 sinh vật biển;;;kích thước bé;thợ lặn;;;nước tối màu;ánh sáng ban đêm;chất lượng cao, quay rõ nét;thợ lặn soi đèn theo dõi khám phá sinh vật biển lạ và chụp hình nó;quay xung quanh;góc quay ngang bao quát toàn cảnh;In the dark water, a small marine creature stands out in the night under the light from the lamps. A diver uses this light to track the creature and carefully captures images. The high-quality video captures every detail, from sharp close-ups of the marine creature and the diver to wide-angle shots encompassing the entire scene.;;
MVK1.0/Oahu_Jul2022/0002.mp4;xác tàu đắm;;gỉ sét;khá lớn;;thợ lặn chiếu đèn;;nước biển xanh lam;khá sâu,dùng đèn pin;video có chất lượng rõ nét;thợ lặn soi đèn khám phá xác tàu;quay xung quanh;quay góc ngang, bao quát toàn cảnh;A large, rusty shipwreck with fish swimming around it lies in the emerald green water at a significant depth, illuminated by flashlights. The high-quality video captures this scene with a panoramic, horizontal view.;;
MVK1.0/Oahu_Jul2022/0003.mp4;xác tàu đắm;;gỉ sét;khá lớn;cá bơi quanh;thợ lặn chiếu đèn;2 con rùa;nước biển xanh lam;khá sâu,dùng đèn pin;video có chất lượng rõ nét;thợ lặn soi đèn khám phá xác tàu, có 2 con rùa trên thuyền, đàn cá bơi xung quanh;quay xung quanh;góc quay ngang bao quát toàn cảnh;The clear video shows a fairly large sunken ship, covered in rust, lying beneath the deep sea. Divers use their flashlights to explore, illuminating two turtles on the boat and a school of fish swimming around. The sea is a deep blue. The horizontal angle captures the entire scene of the sunken ship and marine life.;;
MVK1.0/Oahu_Jul2022/0004.mp4;hai con rùa;;;;nhiều loại cá khác nhau;xác tàu gỉ sét, san hô mọc trên thuyền;;nước biển xanh lam;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh;quay xung quanh;góc quay ngang bao quát toàn cảnh;A high-quality video clearly captures the scene of two turtles lying on the rust-covered wreck. Various types of fish are swimming around. The horizontal angle provides a panoramic view.;;
MVK1.0/Oahu_Jul2022/0005.mp4;xác tàu đắm;;gỉ sét;kích thước lớn;nhiều loại cá khác nhau;;;nước biển xanh lam;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh;quay xung quanh;góc quay ngang bao quát toàn cảnh;The high-quality video clearly captures the large, rust-covered sunken ship in the deep blue sea. Different types of fish are swimming around. The horizontal angle provides a comprehensive and detailed view of the scene.;;
MVK1.0/Oahu_Jul2022/0007.mp4;1 con cá đuối đại bàng;;;;xác tàu đắm;;;nước biển xanh lam;;chất lượng cao, quay rõ nét;video ban đầu quay lướt qua khung cảnh xác tàu đắm và sau đó tập trung vào con cá đuối đại bàng đang bơi ở xa;quay xung quanh;góc quay ngang bao quát toàn cảnh;The high-quality video initially glides over the scene of the sunken ship in the deep blue sea, then focuses on a majestic eagle ray swimming in the distance. The camera rotates around, providing a panoramic view.;;
MVK1.0/Oahu_Jul2022/0008.mp4;xác tàu đắm;;;;nhiều loại cá khác nhau;thợ lặn;;nước biển xanh lam;;chất lượng cao, quay rõ nét;những con cá đang bơi, thợ lặn đang khám phá con tàu;quay xung quanh;góc quay ngang bao quát toàn cảnh;The high-quality video clearly captures the sunken ship in the deep blue sea. Various types of fish are swimming around, and divers are exploring the ship. The horizontal angle captures the entire scene, recording the activities of marine creatures and divers.;;
MVK1.0/Oahu_Jul2022/0009.mp4;xác tàu đắm;;;;nhiều loại cá khác nhau;thợ lặn;;nước biển xanh lam;;chất lượng cao, quay rõ nét;những con cá đang bơi, thợ lặn đang khám phá con tàu;quay xung quanh;góc quay ngang bao quát toàn cảnh;A high-quality video sharply captures the scene of the sunken ship underwater in the deep blue sea. Various types of fish are swimming around, and divers are exploring the ship. The horizontal angle provides a panoramic view.;;
MVK1.0/Oahu_Jul2022/0011.mp4;xác tàu đắm;;;;nhiều loại cá khác nhau;;;nước biển xanh lam;;chất lượng cao, quay rõ nét;những con cá đang bơi;quay xung quanh;góc quay ngang bao quát toàn cảnh;A high-quality video records the scene of the sunken ship in the deep blue sea. Various types of fish are swimming around the wreck. The horizontal angle provides a panoramic view, with clear details of the swimming fish.;;
MVK1.0/Oahu_Jul2022/0014.mp4;1 đàn cá hồng bốn sọc;;;;xác tàu đắm;;;nước biển xanh lam;;chất lượng cao, quay rõ nét;đàn cá hồng bốn sọc đang bơi trên xác tàu đắm;quay xung quanh;góc quay ngang bao quát toàn cảnh;A high-quality video sharply captures the scene of a school of four-striped pink fish swimming on the sunken ship in the deep blue sea. The horizontal angle provides a panoramic view.;;
MVK1.0/Oahu_Jul2022/0015.mp4;1 đàn cá hồng bốn sọc;;;;xác tàu đắm;thợ lặn;;nước biển xanh lam;;chất lượng cao, quay rõ nét;đàn cá hồng bốn sọc đang bơi trên xác tàu đắm, gần đó có 1 người thợ lặn đang khám phá xác tàu;quay xung quanh;góc quay ngang bao quát toàn cảnh;Under the deep blue sea, a school of four-striped pink fish is swimming on the sunken ship. Nearby, a diver is exploring the wreck. The high-quality video clearly captures every detail, with a horizontal angle providing a panoramic view of the entire scene.;;
MVK1.0/Oahu_Jul2022/0016.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Oahu_Jul2022/0019.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around, and divers glide past. The medium depth, sunlight shines brightly. The scene is panoramic, with a horizontal angle, rotating around, and is of good quality.;;
MVK1.0/Oahu_Jul2022/0020.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around, and divers glide past. The medium depth, sunlight shines brightly. The scene is panoramic, with a horizontal angle, rotating around, and is of good quality.;;
MVK1.0/Oahu_Jul2022/0023.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Oahu_Jul2022/0027.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around, and divers glide past. The medium depth, sunlight shines brightly. The scene is panoramic, with a horizontal angle, rotating around, and is of good quality.;;
MVK1.0/Oahu_Jul2022/0035.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around, and divers glide past. The medium depth, sunlight shines brightly. The scene is panoramic, with a horizontal angle, rotating around, and is of good quality.;;
MVK1.0/Oahu_Jul2022/0036.mp4;rùa biển;;nâu vàng;khá lớn;đàn cá bơi quanh;bên dưới là xác tàu;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large brown-yellow sea turtle swims among schools of fish, with a shipwreck below. The water is clear blue, with medium depth and sunlight making it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Oahu_Jul2022/0038.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around, and divers glide past. The medium depth, sunlight shines brightly. The scene is panoramic, with a horizontal angle, rotating around, and is of good quality.;;
MVK1.0/Oahu_Jul2022/0039.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Oahu_Jul2022/0041.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Oahu_Jul2022/0046.mp4;đàn cá;;bạc;thon dài, khá bé;;bên dưới là xác tàu;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A school of small, slender, silver fish swims above a shipwreck. The water is clear blue, with medium depth and sunlight making it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Oahu_Jul2022/0049.mp4;rặng đá;;nâu nhiều rêu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large brown reef covered in algae lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Oahu_Jul2022/0050.mp4;rặng đá;;nâu nhiều rêu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large brown reef covered in algae lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0001.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0003.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0004.mp4;rắn biển;;đen sọc trắng;khá dài;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;rắn đang trốn;quay xung quanh;góc quay ngang, toàn cảnh;A long, black-and-white striped sea snake swims among the coral reef. The water is clear blue, with medium depth and sunlight making it clear. The snake is hiding in the coral. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Okinawa_Feb2020/0005.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0006.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0008.mp4;rặng san hô;;nhiều màu;khá to;;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. A diver glides past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0009.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/00011.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0017.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0021.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;;
MVK1.0/Okinawa_Feb2020/0022.mp4;rặng đá;;nâu nhiều rêu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, algae-covered brown rock reef lies in clear blue water. Fish swim around, and a diver glides past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
MVK1.0/Okinawa_Feb2020/0024.mp4;rặng đá;;nâu nhiều rêu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, algae-covered brown rock reef lies in clear blue water. Fish swim around, and a diver glides past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality.;;
