Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder;complexity
Maldive_Jun2023/0033.mp4;đàn cá đuối;;cá đuối màu xám;kích thước lớn;bãi cát trắng;rạn san hô;thợ lặn ở gần đó;nước biển hơi đục;;video có chất lượng rõ nét;đàn cá đuối  bơi vòng vòng  và bơi sát bãi cát trắng, thợ lặn đang chụp ảnh các con cá đuối;góc quay ngang, bao quát;góc quay ngang thấy bao quát cá đuối;The video features high-quality footage capturing a school of large gray stingrays, gracefully swimming around and near the white sandy seabed close to the coral reef. In the scene, a diver is photographing the stingrays, adding further liveliness and depth to the imagery. The underwater environment appears slightly murky, and the camera pans horizontally, encompassing the spectacle of the stingrays and the surrounding environment.;Maldive_Jun2023;hard
Nusa_penida_Aug15_2023/0019.mp4;rạn đá dưới đáy biển;;;kích thước lớn;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;tảo, rong biển, san hô, cỏ biển, bọt biển sống kí sinh trên đá;;nước trong xanh;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh rạn đá;video quay rõ khung cảnh xung quanh rạn đá;góc quay ngang bao quát toàn cảnh;Under the seabed, large coral reefs serve as habitats for various species of fish with diverse colors. Algae, seaweed, coral, sea grass, and sea foam thrive parasitically on the reefs. The water is clear blue, ensuring high-quality footage of the fish swimming around the reefs. The video captures clear scenes, providing an overview of the entire underwater landscape.;Nusa_penida_Aug15_2023;hard
Dublin_Jun2023/0002.mp4;cua biển;màu đà;màu đà, sần sùi, có sinh vật ký sinh trên mai;kích thước trưởng thành;rong biển;bọt khí;bãi cát vàng;nước biển đục;;video hơi mờ;cua biển đứng im, rong biển chuyển động theo dòng nước;quay toàn thấy thấy được rong biển và cua biển núp dưới giữa các lớp rong biển;góc quay ngang, tiến tới để bắt rõ hình ảnh cua biển dưới nước biển đục;Under the murky sea, the crabs stand still, barnacles cling to them with parasitic creatures. Seaweed sways with the current, creating bubbles. The video is slightly blurred but still captures the scene of seaweed and crabs hiding among layers of seaweed. The camera pans forward to reveal a clear image of crabs under the murky sea.;Dublin_Jun2023;hard
Maldive_Jun2023/0013.mp4;1 con cá đuối;;màu  xám, có chấm đen trên thân;kích thước to lớn;bãi cát trắng;thợ lặn ở gần;;nước biển trong xanh;;video có chất lượng rõ nét;cá đuối bơi sau thợ lặn với tốc độ chậm;camera quay cận cảnh cá đuối;góc quay ngang thấy cận cảnh cá đuối;"In the clear blue sea, a large gray stingray with black spots on its body is gliding over the white sand, with a diver nearby. The video captures clear footage of the stingray swimming slowly behind the diver.
";Maldive_Jun2023;hard
Keramas_Feb2020/0017.mp4;thợ lặn;;bộ đồ màu đen;kích thước đa dạng;bãi cát trắng;bọt trắng;rạn san hô;nước biển trong xanh;;video có chất  lượng rõ nét;thợ lặn bơi chậm tại chỗ;quay cận cảnh thợ lặn;góc quay ngang;In the high-definition video, divers wearing black suits and various sizes appear against the backdrop of white sand and white bubbles. The coral reef stands out beneath the clear blue sea. The divers swim slowly in place, creating a serene scene. The camera captures close-up shots of the divers from a horizontal angle.;Keramas_Feb2020;hard
WestPalmBeach_May2023/0160.mp4;các loài cá biển;;có đa dạng màu sắc;kích thước nhỏ;rặng san hô;rặng đá;;môi trường nước trong, hơi đục;ánh sáng có thể chiếu xuyên qua;chất lượng video ổn, chất lượng cao;đàn cá bơi chậm;vị trí camera toàn phần;góc máy quay ngang rộng;Trong video chất lượng cao, các loài cá biển nhỏ với màu sắc đa dạng bơi chậm quanh rặng san hô và rặng đá trong nước trong hơi đục. Ánh sáng chiếu xuyên qua, camera toàn phần với góc quay ngang rộng.;WestPalmBeach_May2023;hard
BigIsland_Jan3_2023/0046.mp4;rạn san hô;;màu xanh lục;kích thước đa dạng;các chú cá nhỏ;bãi cát trắng;;nước biển trong xanh, có màu xanh đậm;;video có chất lượng rõ nét;rạn san hô ít di chuyển và các cá nhỏ bơi chậm;camera quay toàn cảnh rạn san hô;góc quay cao, quay  toàn cảnh rạn san hô và  hướng về phía trước;In sharp video footage, a variety of green-hued coral reefs with diverse sizes emerge amidst the white sandy beach. The clear blue sea provides a backdrop as small fish leisurely swim around the reefs. The camera captures a panoramic view from a high angle, facing forward, revealing the coral reefs' minimal movement.;BigIsland_Jan3_2023;hard
Jeju_Jul2022/0021.mp4;rạn san hô;;chủ yếu màu xanh và màu vàng, màu đỏ thẫm;đa dạng kích thước;đàn cá nhỏ;rong biển;tảo biển;nước biển trong xanh;;video có chất  lượng rõ nét;rạn san hô, tảo biển, rong biển ít di chuyển, đàn cá bơi xung quanh các rạn san hô;camera quay toàn cảnh rạn san hô;góc quay ngang;The video is in clear, high-definition quality, capturing a coral reef predominantly in shades of green, yellow, and deep red with a diverse range of sizes. The clear blue seawater surrounds the relatively stationary coral reef, with minimal movement from sea fans and seaweed. Schools of small fish swim around the coral reefs. The camera provides a panoramic view of the coral reef from a horizontal angle.;Jeju_Jul2022;hard
Keramas_Feb2020/0004.mp4;rạn san hô và những chú cá nhỏ;;rạn san hô đa dạng màu sắc, còn chú cá nhỏ có thân màu đen, màu xanh và có vây xanh;kích thước đa dạng;bãi cát trắng;san hô sừng, san hô bông;nhiều loài cá nhỏ khác nhau;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít di chuyển, đàn cá bơi theo đàn bơi chậm  trước camera;camera quay cận cảnh rạn san hô và đàn cá nhỏ;góc quay cao và quay ngang;Beneath the azure sea floor lies a vibrant coral reef, boasting a spectrum of colors from branching to flower corals, in various sizes. Amidst the reef, small fish with black and green bodies gracefully swim. The seabed is blanketed in white sand. The video is captured in crystal-clear quality, featuring high-angle and horizontal shots.;Keramas_Feb2020;hard
Okinawa_Feb2020/0008.mp4;rặng san hô;;nhiều màu;khá to;;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. A diver glides past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;Okinawa_Feb2020;medium
Jeju_Jul2022/0014.mp4;rạn san hô;;chủ yếu màu xanh;đa dạng kích thước;đàn cá nhỏ;thợ lặn gần đó;san hô bông và san hô gai;nước biển trong xanh;;video có chất  lượng rõ nét;rạn san hô ít di chuyển, đàn cá  và thợ lặn bơi chậm;camera quay toàn cảnh và cận cảnh rạn san hô;góc quay ngang;The video is in clear, high-definition quality, capturing a predominantly green coral reef with a diverse range of sizes, including both soft and staghorn corals. The clear blue seawater surrounds the slowly swimming schools of small fish and divers around the relatively stationary coral reefs. The camera captures both wide shots and close-ups from a horizontal angle, providing detailed views of the coral reef.;Jeju_Jul2022;hard
GreenIsland_Apr9_2023/0063.mp4;rạn san hô lớn;;nhiều màu sắc  rực rỡ, chủ yếu  là màu xanh rêu,xanh nhạt;kích thước to lớn;các loại san hô khác nhau như : san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng với tần sất rất nhanh, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;camera quay cận cảnh  rạn san hô từ trên xuống dưới, video thì rõ nét;góc máy cao, quay cận cảnh rạn san hô, camera di chuyển từ trên xuống dưới;Underneath the clear blue sea, there is a large, vibrant coral reef primarily adorned with shades of moss green and light green. This is a diverse and rich environment, housing various types of coral such as hard, soft, horn, sponge, and mushroom coral. Creatures like algae, seaweed, sea urchins, and starfish thrive and grow on this reef, creating a lively ecosystem. This close-up video captures the gentle movements of these creatures, creating vivid and clear images, allowing us to explore the beauty of the ocean beneath the surface.;GreenIsland_Apr9_2023;hard
Aug25_2023_UngKongChau/0006.mp4;rạn san hô;;rạn san hô chủ yếu là màu tối;kích thước đa dạng;bọt khí;ánh sáng từ đèn pin của thợ lặn;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển hơi đục;;video có chất lượng hơi mờ;rong biển chuyển động qua lại theo dòng chảy, rạn san hô, nhím biển ít chuyển động;video quay cận cảnh rạn san hô và nhím biển;quay ngang và zoom vào rạn san hô, nhím biển;At the bottom of the deep sea, coral reefs shine with dark colors. They come in a variety of sizes and emit small air bubbles. The light from the diver's flashlight shines on organisms such as algae, seaweed, sea urchins, starfish, etc. The sea water is a bit turbid, making the video quality a bit blurry. Seaweed moves with the current, while sea urchins have little movement. The video takes close-ups of coral reefs and sea urchins, with horizontal panning and zooming in on every detail of the coral reef and sea urchins.;Aug25_2023_UngKongChau;hard
Eqypt_Oct2022/0066.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;một con cá nhỏ bơi dưới rạn san hô;bọt biển nổi lềnh bềnh trắng xóa;;nước trong xanh;;chất lượng cao, quay rõ nét;một con cá nhỏ bơi dưới rạn san hô,  bọt biển nổi lềnh bềnh trắng xóa;video quay rõ nét khung cảnh xung quanh rạn san hô;góc quay ngang, từ trên xuống bao quát 1 góc rạn san hô;A high-quality video captures the vibrant, multicolored coral reef in stunning detail. A small fish swims beneath the large reef, with white foam floating on the surface. The clear blue water and horizontal angle from above showcase a breathtaking view of the coral reef.;Eqypt_Oct2022;hard
June23_2023_Maldive/0022.mp4;con lươn biển;;màu đen huyền;kích thước nhỏ gọn, dài và thon;những chú cá nhỏ đa dạng màu sắc;đàn cá con nhỏ lí ti bơi xung qhanh;rặng đá;môi trường trong;ánh sáng mặt trời không thể chiếu tới, cần có sự hỗ trợ của đèn pin;video chất lượng tốt, khá rõ;tốc độ di chuyển của đàn cá từ từ, chậm rãi;vị trí camera toàn phần;góc quay dọc;The mysterious black eel, compact in size, long and slender, swims alongside various small fish of diverse colors, as well as tiny baby fish darting around. Nearby is a rocky reef. In the underwater environment, sunlight cannot reach, requiring the assistance of a flashlight. The video quality is good, quite clear. The movement of the school of fish is slow, leisurely. The camera position is panoramic, with a vertical angle.;June23_2023_Maldive;hard
Tulamben_Jun2022/0053.mp4;tàn tích dưới biển;;đa dạng màu sắc;kích thước nhỏ;tảo biển;những chú cá nhỏ li ti;;môi trường nước trong;ánh sáng có thể chiếu tới;video có độ rõ nét cao;;vị trí camera một phần;góc máy quay dọc;Underwater ruins with diverse colors and small sizes, covered with seaweed and tiny fish swimming around. The clear water allows sunlight to penetrate, creating a sharp scene. The high-quality video captures the ruins from a vertical angle, partially focusing on the ruins.;Tulamben_Jun2022;hard
Dublin_Jun2023/0003.mp4;tôm hùng biển;;màu đà,màu đen, màu trắng;kích thước trưởng thành;rong biển;bọt khí;bãi cát vàng;nước biển đục;;video hơi mờ;tôm biển đứng im, khi camera lại gần thì tôm biển di chuyển lùi về hang;quay toàn cảnh thấy được tôm biển và cảnh tôm biển bỏ chạy lùi để ấn nấp;góc quay ngang, tiến tới để bắt rõ hình ảnh tôm biển dưới nước biển đục;Under the murky sea, giant black and white sea shrimps loom. Seaweed creates bubbles. The video is a bit blurry, the shrimps stand still, but as the camera approaches, they move backward towards their hideout. The panoramic shot reveals the shrimps and the scene as they retreat into hiding.;Dublin_Jun2023;hard
Sydney 2023/0041.mp4;một sinh vật biển;;màu hồng;kích thước to lớn;nhím biển;rạn san hô;;nước biển trong xanh;;video có chất  lượng rõ nét;sinh vật biển di chuyển chậm;camera quay cận cảnh sinh vật biển;góc quay ngang;The video features a vibrant coral reef with various shades of green, purple, and pink. The water appears crystal clear. There are sightings of flowerpot corals and sea urchins. The high-quality video meticulously captures every detail of the coral reef, from wide-angle shots to close-up views.;Sydney 2023;hard
BigIsland_BlackWaterDive_Jan6_2023/0009.mp4;Sứa biển;;màu trắng, màu xanh, màu cam và sứa trong suốt;kích thước trung bình;camera thợ lặn;thợ lặn;mùn hữu cơ;Nước biển xanh đậm;;video có chất lượng rõ nét;Sứa biển bơi chậm rãi;quay 1 phần cảnh thấy được sứa biển đang di chuyển;góc quay ngang và tịnh tiến tới;Amidst the deep blue sea, jellyfish in white, green, and orange hues gracefully drift. With an average size, they are captured by the diver's camera. The high-quality video depicts the jellyfish swimming slowly. The horizontal angle steadily advances forward.;BigIsland_BlackWaterDive_Jan6_2023;hard
Coronados_Island_21Apr2023/0045.mp4;hai con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;các rặng san hô;có bọt khí gần chim cánh cụt;các tảng đá;nước biển xanh đục;;video có chất lượng rõ nét;một chim cánh cụt bơi nhanh qua lại trước camera, một chim cánh cụt bơi ở phía dưới camera với tốc độ chậm;video quay rõ, toàn cảnh hai chú chim cánh cụt;góc quay tĩnh cảnh chim cánh cụt lớn;Under the murky blue sea, two sleek black penguins glide among coral reefs and rock formations. Bubbles rise close to them. In the video, slightly blurry but still discernible, they swiftly dart back and forth in front of the camera. A static shot captures the entire scene of the two large penguins.;Coronados_Island_21Apr2023;hard
WestPalmBeach_May2023/0054.mp4;rạn san hô phát triển trên xác tàu chìm;;màu xanh lục và xác tàu có  màu nâu và màu đen;kích thước đa dạng;xác tàu chìm to lớn;một dải san hô;đàn cá nhỏ;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít di chuyển , các cá nhỏ bơi qua lại phía trên xác tàu;camera quay toàn cảnh rạn san hô phát triển trên xác tàu chìm;góc quay ngang, camera xoay xung quanh;"Lush green coral formations cover the massive, shadowy wreck, its brown and black hull serving as a foundation for the diverse reef. Schools of small fish dart among the vibrant growth, set against the clear blue waters.
";WestPalmBeach_May2023;hard
Eqypt_Oct2022/0075.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;chân vịt của 1 người thợ lặn;;nước trong xanh;;chất lượng cao, quay rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh, chân vịt 1 người thợ lặn lướt qua;video quay rõ nét khung cảnh xung quanh rạn san hô;góc quay ngang bao quát toàn cảnh;A high-quality video captures a large coral reef with various colors and sizes. Different species of fish, displaying a multitude of colors, swim around. A diver's fins glide through the clear blue water. The footage provides clear scenes of the surrounding coral reef, with a horizontal angle offering a panoramic view.;Eqypt_Oct2022;hard
Lembeh_Jul2013/0009.mp4;Tropical fish;;Toàn thân màu vàng, xù xì, phần đầu có một sợi nhìn giống như sợi của bồ công anh;kích thước nhỏ;rạn san hô;bãi cát;;nước biển trong xanh;;video có chất  lượng rõ nét;bơi chậm sát bãi cát;camera quay cận cảnh tropical fish;góc quay ngang và zoom vào tropical fish;In the depths of the ocean, there is a tropical fish with a body entirely yellow, sleek, and its head adorned with filaments resembling dandelion seeds. This species is small in size and often seen near coral reefs and sandy beaches. The video is recorded in high-definition quality, with close-up shots from a horizontal angle and zooming in on the details of this tropical fish as they swim slowly near the sandy beach.;Lembeh_Jul2013;hard
BigIsland_Jan3_2023/0058.mp4;cá đuối và các chú cá nhỏ;;màu  xám;kích thước to lớn;cá bướm;ánh sáng của đèn pin;bọt khí;nước biển hơi đục;ánh sáng của đèn pin;video có chất lượng rõ nét;cá đuối và các các nhỏ bơi chậm;camera quay toàn cảnh cá đuối và các các nhỏ bơi;góc quay tĩnh, chính diện thấy bao quát cá đuối và các cá nhỏ;A clear video records the scene of two large sharks, one white and one gray, swimming around the coral reef in the clear blue sea during the day. The camera captures the entire scene clearly, with a static angle: one shark stationary, the other swimming in a different direction, surrounded by small fish.;BigIsland_Jan3_2023;hard
Eqypt_Oct2022/0040.mp4;đàn cá;;nhiều màu sắc;kích thước trung bình;xung quanh là các rặng san hô khác;thợ lặn lướt qua;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá đang tìm thức ăn;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A school of multicolored fish of medium size swims around other coral reefs while divers glide past. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is high quality, clear, horizontal, with a wide angle, capturing the image of fish searching for food and the surrounding scenery.;Eqypt_Oct2022;hard
Keramas_Feb2020/0016.mp4;san hô cành;;màu xanh lục;kích thước lớn;các cá nhỏ khác nhau;;bãi cát trắng;nước biển trong xanh;;video có chất  lượng rõ nét;san hô cành ít di chuyển;camera quay cận cảnh rạn san hô cành;góc quay cao từ trên xuống;In the high-definition video, large green branching corals stand out amidst the white sandy beach and the clear blue sea. Various species of small fish naturally swim around them. The branching coral reef remains relatively stationary. The camera captures close-up shots of the branching coral reef from a high angle, showcasing its size and beauty from above.;Keramas_Feb2020;hard
WestPalmBeach_May2023/0175.mp4;đàn cá;;bạc;nhỏ;cá bơi quanh;tảo biển xung quanh;;nước trong xanh;sâu trung bình, ánh sáng mặt trời;chất lượng tốt, rõ;;quay xung quanh;góc quay rộng, toàn cảnh;A small school of silver fish swims around the surrounding seaweed in clear blue water. Sunlight creates good, clear quality. Filming around with a wide angle, panoramic view captures the vibrancy of the fish and the marine environment.;WestPalmBeach_May2023;hard
BigIsland_BlackWaterDive_Jan6_2023/0028.mp4;Sứa Venus girdle;;trong suốt;tầm trung;sinh vật phù du;Tôm ma;;nước biển trong;;rõ nét;thả trôi;toàn cảnh;góc quay ngang và tịnh tiến tới;The Venus girdle jellyfish, transparent yet iridescent, epitomizes the ephemeral beauty of marine life. Drifting gently in the underwater realm, they create a vivid spectacle. Their graceful movement, from horizontal glides to serene advances, crafts a sense of mystical space.;BigIsland_BlackWaterDive_Jan6_2023;hard
KauSaiWan_Oct2022/0003.mp4;rạn san hô;;màu xanh lục;đa dạng kích thước;san hô giỏ hoa;các cá nhỏ;bãi cát trắng;nước biển trong xanh;ánh sáng ban ngày;video có chất  lượng rõ nét;rạn san hô ít di chuyển;camera quay cận cảnh rạn san hô;góc quay ngang;The video depicts a clear, high-definition view of a diverse coral reef in green hues, featuring flower basket coral and small fish. The underwater scene includes a white sandy seabed under the clear blue seawater illuminated by daylight. The relatively stationary coral reef is captured in close-up shots from a horizontal angle by the camera.;KauSaiWan_Oct2022;hard
Keramas_Feb2020/0013.mp4;rạn san hô và những chú cá nhỏ;;rạn san hô đa dạng màu sắc, còn chú cá nhỏ có thân màu đen, màu xanh và có vây xanh;kích thước đa dạng;;san hô sừng, san hô bông;nhiều loài cá nhỏ khác nhau;nước biển trong xanh;ánh sáng ban ngày;video có chất lượng rõ nét;rạn san hô ít di chuyển, đàn cá bơi theo đàn bơi chậm  trước camera;camera quay cận cảnh rạn san hô và đàn cá nhỏ;góc quay thấp từ dưới lên;In the high-definition video, the vibrant coral reef showcases a diverse array of colors under the daylight and clear blue sea. Staghorn and flower corals together create a dazzling scene. Small fish with black bodies, green tails, and fins swim gracefully in front of the camera. The camera provides close-up shots of the coral reef and the school of small fish from a low-angle, looking up, capturing detailed and vivid imagery.;Keramas_Feb2020;hard
TelAviv_Oct2022/003.mp4;nhóm thợ lặn;;mặc đồ nhiều màu;người trưởng thành;đang vui chơi cạnh xác tàu;đang tương tác với nhau, thổi bong bóng khí;;nước biển trong, xanh;độ sâu trung bình, ánh sáng chiếu tốt;chất lượng ổn định, rõ nét;;quay cảnh hoạt động của nhóm người thợ lặn;góc máy ngang, góc rộng;"
The diving team, dressed in colorful attire, consists of adults, enjoying themselves beside the sunken shipwreck, interacting with each other and blowing air bubbles. In the clear, blue water, with moderate depth and good lighting, the image quality is stable and clear. Filming the activities of the diving team with a wide horizontal shot.";TelAviv_Oct2022;hard
WestPalmBeach_May2023/0027.mp4;rạn san hô;;màu xanh lục;kích thước đa dạng;bãi cát trắng và mùn hữu cơ;các chú cá nhỏ;tảo, rong biển, nhím biển;nước biển xanh đậm;;video có chất lượng hơi mờ;tảo, rong biển, nhím biển trên rạn san hô ít di chuyển và các cá nhỏ bơi chậm;camera quay cận cảnh rạn san hô;góc quay ngang, và quay xung quanh rạn san hô;"Beneath the deep blue waters, lush green coral reefs of varying sizes rise up from the pristine white sand and organic detritus. Algae, seaweed, and sea urchins cling to the coral, alongside small fish swimming leisurely. Despite the slightly blurry video quality, the camera captures a vivid close-up view of the vibrant underwater ecosystem.
";WestPalmBeach_May2023;hard
June24_Vilamendhoo_Thila/0015.mp4;tảng đá;nhiêu rêu;màu tối;kích thước lớn;xung quanh là thợ lặn;cát;;nước xanh, trong;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;chậm;quay xung quanh;góc máy rộng, quay ngang;A large dark rock covered in moss, surrounded by divers. The water is clear blue, with sunlight reaching moderate depths, providing excellent clarity. The scene unfolds slowly, filmed with a wide-angle lens, panning horizontally.;June24_Vilamendhoo_Thila;hard
Okinawa_Feb2020/0009.mp4;rặng san hô;;nhiều màu;khá to;cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large, colorful coral reef lies in clear blue water. Fish swim around, and divers glide past. The medium depth and sunlight make it clear. The scene is panoramic, with a horizontal angle, rotating around, and of good quality;Okinawa_Feb2020;hard
WestPalmBeach_May2023/0118.mp4;1 con cá mú;;màu đen;kích thước lớn;1 đàn cá loại khác;1 người thợ lặn;;nước hơi đục;;chất lượng vừa, video hơi mờ;1 con cá mú đang bơi, người thợ lặn tiến lại gần chạm vào con cá mú và chụp ảnh, đán cá loại khác đang bơi gần đó;video quay rõ nét, cận cảnh con cá mú và khung cảnh xung quanh;góc quay ngang bao quát toàn cảnh;Under the ocean floor, a large black grouper swims alongside a school of other fish. The water environment is slightly murky, resulting in moderate-quality, somewhat blurred video. A diver approaches the grouper, taking photos and simultaneously recording video footage. The camera angle provides a panoramic view of the marine area.;WestPalmBeach_May2023;hard
GreenIsland_Apr9_2023/0039.mp4;rạn san hô;;màu xanh, màu vàng, màu tím nhạt;kích thước đa dạng;nhiều loài cá nhỏ khác nhau;các loại san hô khác nhau như : san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng với tần sất rất nhanh, các chú cá nhỏ đang bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô và trú ngụ trong các rạn san hô, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;camera quay cận cảnh  rạn san hô và cảnh xung quanh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, cho ta thấy góc nhìn cận cảnh và toàn cảnh của rạn san hô;Under the ocean floor, expansive coral reefs showcase a myriad of colors: green, yellow, and light purple. They come in various sizes, from tiny to large. Diversify with numerous species of small fish and characteristic types of coral: hard, soft, horn, flower, mushroom, and more. Parasitic organisms such as algae, seaweed, sea urchins, and starfish contribute to a rich ecosystem. In the video, the high-definition quality captures scenes of algae, seaweed, and creatures clinging to the coral reef as they move, while schools of small fish form shoals, allowing us to explore every corner and detail.;GreenIsland_Apr9_2023;hard
WestPalmBeach_May2023/0095.mp4;rạn san hô;;màu xanh lục;kích thước đa dạng;san hô sừng;các chú cá nhỏ;;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít di chuyển, cá nhỏ bơi chậm xung quanh rạn san hô;camera quay toàn cảnh rồi cận cảnh rạn san hô;góc quay ngang, và quay xung quanh rạn san hô;"A vibrant, verdant coral reef, its formations ranging from delicate, branching structures to robust, tower-like growths, provides a home for schools of small, darting fish in the crystal-clear, azure waters, captured in sweeping and close-up footage.
";WestPalmBeach_May2023;hard
HKUST_Aug2022/015.mp4;rặng đá;;nâu nhiều bùn;kích thước lớn;;nhiều rặng đá khác;;nước trong xanh;độ sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng ổn, rõ nét;;quay xung quanh;góc quay rộng, quay ngang;The rocky reef is brown with plenty of mud covering, large in size, often surrounded by other rocky reefs. The water is clear, with medium depth and sunlight. The video quality is decent, clear. It pans around with a wide-angle view, capturing the entirety of the reef.;HKUST_Aug2022;medium
GreenIsland_April11_2023/0031.mp4;rạn san hô;;nhiều màu sắc khác nhau;;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;1 con cá nóc chuột vân bụng;;nước trong xanh;;chất lượng cao, quay rõ nét;những con cá bơi xung quang rạn san hô, gần đó 1 con cá nóc đang nằm yên;video quay rõ nét khung cảnh xung quanh rạn san hô và con cá nóc;góc quay ngang bao quát toàn cảnh;The high-quality video vividly captures a coral reef with various colors. Numerous colorful fish swim around the reef in the clear blue water. Nearby, a patterned pufferfish lies still. The horizontal shot encompasses the entire scene.;GreenIsland_April11_2023;hard
Dapang_Jul2022/0002.mp4;bãi đá ngầm;bãi đá ngầm bị bao quanh bơi rạn san hô;màu tối;kích thước đa dạng;rạn san hô;các cá nhỏ;;nước  xanh hơi đục;;video có chất lượng rõ nét;không di chuyển;quay cận cảnh bãi đá ngầm;góc quay ngang;Under the seabed, there lies an underwater rocky outcrop beneath the coral reef layer, displaying dark colors and diverse sizes. The water appears slightly murky blue. The high-quality, serene video captures the stillness, focusing solely on close-up shots of the underwater rocky outcrop from a horizontal angle.;Dapang_Jul2022;hard
Molokini_Jul2022/0050.mp4;dãy núi đá dưới đáy biển;;;kích thước khổng lồ;một số loại cá bơi xung quanh;thực vật biển mọc đầy trên dãy núi đá;2 người thợ lặn;nước trong xanh;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh núi đá sâu, 2 người thợ lặn đang khám phá núi đá;video quay khung cảnh xung quanh núi đá;góc quay ngang bao quát toàn cảnh;Under the sea, a massive range of rocky mountains is covered in lush marine vegetation, with various fish swimming around. Two divers are exploring this underwater mountain range. The video is recorded in high quality, sharp and clear, capturing detailed images of the fish and the two divers during the exploration. The horizontal angle provides a panoramic view of the entire scene.;Molokini_Jul2022;hard
Fiji_Jan2011/0001.mp4;cá mập;;màu xám;kích thước to lớn;người thợ lặn gần đó;các cá nhỏ;;nước biển trong xanh;;video có chất lượng rõ nét;đàn cá mập bơi chậm và bơi vòng vòng xung quanh người thợ lặn để ăn thức ăn, các cá nhỏ bơi qua lại trước camera;camera quay toàn cảnh cá mập di chuyển;góc máy quay ngang , quay gần cá mập;Under the sea floor, a large gray shark stands silently near a group of divers. The sea is clear blue. The high-quality video captures the image of the shark swimming slowly, circling around the divers to eat food. Small fish swim back and forth in front of the camera. The camera captures the panoramic movement of the shark from a close, horizontal angle.;Fiji_Jan2011;hard
Subic_Dec2018/0002.AVI;một con các heo;;thân có hình tròn, to;kích thước trưởng thành ;người thợ lặn gần đó;một đang cá nhỏ;;nước biển xanh biếc;;video chất lượng mờ;cá heo đang đùa giỡn với thợ lặn;camera quay cận cảnh cá heo;góc quay ngang;The large-sized dolphin with a rounded, bulky frame is swimming freely in the vibrant blue sea. The scuba diver appears thrilled as they play with the massive dolphin, while a smaller fish also swims nearby. With a horizontal camera angle, the footage captures the close-up scene of the dolphin frolicking in the water, although the video quality is slightly hazy.;Subic_Dec2018;hard
Nusa_penida_Aug15_2023/0037.mp4;rạn đá dưới đáy biển;;;kích thước lớn;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;tảo, rong biển, san hô, cỏ biển, bọt biển sống kí sinh trên đá;1 người thợ lặn;nước trong xanh;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh rạn đá, 1 người thợ lặn thở ra những bọt khí gần đói;video quay rõ khung cảnh xung quanh rạn đá;góc quay ngang bao quát toàn cảnh;Under the sea floor, there's a large coral reef, with a variety of colorful fish swimming around. Algae, seaweed, coral, seagrass, and sea foam thrive on the rocks. A diver exhales bubbles nearby. The video captures the scene around the coral reef, with panoramic shots encompassing the entire view.;Nusa_penida_Aug15_2023;hard
