Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder
0002.mp4;nhiều đàn cá nhỏ;;đủ sắc màu;kích thước nhỏ;các rặng san hô và đá bao quanh sinh vật;thợ lặn ở gần;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;cá bơi chầm chậm;quay cảnh cá bơi và san hô chuyển động;quay góc rộng, ngang;The video captures numerous small fish schools of various colors and sizes, swimming slowly around the coral reefs and rocks surrounding the creatures. The clear blue water, medium depth, and daylight create a sharp image. A diver nearby is recorded in a wide, horizontal shot, capturing the movements of the fish and coral.;Eqypt_Oct2022
0003.mp4;nhóm thợ lặn;;mặc đồ lặn đen;người trưởng thành;các rặng san hô và đá bao quanh sinh vật;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;nhóm thợ lặn đang vui vẻ chơi đùa;quay cảnh thợ lặn;quay góc rộng, ngang;The video captures a group of adult divers in black diving suits, joyfully playing around the coral reefs and rocks surrounding the creatures. The clear blue water, medium depth, and daylight create a sharp image. The divers are recorded in a wide, horizontal shot, capturing their fun moments.;Eqypt_Oct2022
0004.mp4;1 đàn cá ;;màu xanh dương;kích thước trung bình nhỏ;các rặng san hô và đá bao quanh sinh vật;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;đàn cá đang bơi;quay cảnh bơi của đàn cá;quay góc rộng, ngang;The video captures a school of medium-small, blue fish swimming around the coral reefs and rocks surrounding the creatures. The clear blue water, medium depth, and daylight create a sharp image. The swimming fish are recorded in a wide, horizontal shot, capturing their graceful movements.;Eqypt_Oct2022
0005.mp4;rặng san hô;;màu nâu, rêu;kích thước lớn;các rặng san hô và đá bao quanh sinh vật;thợ lặn ở gần;đàn cá bơi quanh;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;;quay cảnh chuyển động của san hô;quay góc rộng, ngang;The video captures a large coral reef in brown and mossy colors, surrounded by rocks and marine creatures. Nearby divers and fish swimming around create a lively scene. The clear blue water, medium depth, and daylight provide a sharp image. The video records the movement of the coral with a wide, horizontal shot;Eqypt_Oct2022
0006.mp4;rặng san hô;;màu nâu, rêu;kích thước lớn;các rặng san hô và đá bao quanh sinh vật;thợ lặn ở gần;đàn cá bơi quanh;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;;quay quang cảnh xung quanh;quay góc rộng, ngang;The video captures a large coral reef in brown and mossy colors, surrounded by rocks and marine creatures. Nearby divers and fish swimming around create a lively scene. The clear blue water, medium depth, and daylight provide a sharp image. The video records the surrounding scenery with a wide, horizontal shot.;Eqypt_Oct2022
0007.mp4;rặng san hô;;màu nâu, rêu;kích thước lớn;các rặng san hô và đá bao quanh sinh vật;;đàn cá bơi quanh;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;;quay quang cảnh xung quanh;quay góc rộng, ngang;The video captures a large coral reef in brown and mossy colors, surrounded by rocks and marine creatures. Fish swimming around create a lively scene. The clear blue water, medium depth, and daylight provide a sharp image. The video records the surrounding scenery with a wide, horizontal shot.;Eqypt_Oct2022
0008.mp4;cá nhiệt đới;;trăng xám sọc đen;kích thước trung bình;các rặng san hô và đá bao quanh sinh vật;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;cá bơi khá chậm;quay cận cảnh con cá bơi;quay góc hẹp, quay ngang;The video captures a close-up of a medium-sized tropical fish with silver-gray and black stripes, swimming slowly around the coral reefs and rocks surrounding the creatures. The clear blue water, medium depth, and daylight provide a sharp image. The scene is recorded with a narrow, horizontal shot, focusing on the fish.;Eqypt_Oct2022
0009.mp4;rặng san hô;;màu nâu;lớn;các rặng san hô và đá bao quanh sinh vật;thợ lặn ở gần;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;thợ lặn bơi chậm;quay quang cảnh xung quanh;quay góc hẹp, quay ngang;The video captures a scene of large brown coral reefs surrounded by other coral reefs and rocks, with nearby divers. The clear blue water, medium depth, and daylight contribute to the sharp image quality. Divers swim slowly in the footage, recorded with a narrow, horizontal shot, focusing on the surrounding scenery.;Eqypt_Oct2022
0010.mp4;rặng san hô;;nhiều màu sắc;lớn;các rặng san hô và đá bao quanh sinh vật;sinh vật trú ẩn trên san hô;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;sinh vật trú ẩn trên san hô chuyển động;quay cận cảnh san hô;quay góc hẹp, quay ngang;The video captures a scene of colorful, large coral reefs surrounded by other coral reefs and rocks, along with creatures hiding among the coral. The clear blue water, medium depth, and daylight contribute to the sharp image quality. Creatures hiding among the coral move in the footage, recorded with a narrow, horizontal shot, focusing on close-ups of the coral.;Eqypt_Oct2022
0011.mp4;ốc biển;;vỏ trắng;trung bình;các rặng san hô và đá bao quanh sinh vật;;;nước xanh lam, hơi đục;sâu trung bình, ánh sáng ban ngày;chất lượng ổn, không rõ lắm;;quay lướt qua con ốc;quay góc rộng, quay ngang;The video captures a scene of a medium-sized sea snail with a white shell, surrounded by coral reefs and rocks. The water is slightly murky with a blue-green hue, medium depth, and daylight. The video quality is decent but not very clear. The footage pans across the sea snail with a wide, horizontal shot.;Eqypt_Oct2022
0012.mp4;đàn cá biển;;màu bạc;trung bình;;;;nước xanh lam, hơi đục;sâu trung bình, ánh sáng ban ngày;chất lượng ổn, không rõ lắm;;quay xung quanh đàn cá;quay góc rộng, quay ngang;The video captures a scene of a school of silver-colored sea fish, medium-sized, swimming in slightly murky blue-green water, with medium depth and daylight. The video quality is stable, although not very clear. The footage revolves around the school of fish, shot with a wide, horizontal angle.;Eqypt_Oct2022
0013.mp4;rặng san hô;;nhiều màu sắc;lớn;xung quanh là rặng san hô khác;cá bơi quanh;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;;quay cận san hô;quay góc hẹp, quay ngang;The video captures a scene of a large coral reef with multiple colors, surrounded by other coral reefs and fish swimming around. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The close-up footage of the coral is shot with a narrow, horizontal angle, focusing on the details of the coral.;Eqypt_Oct2022
0014.mp4;con trai;;vỏ trắng ngà;trung bình;xung quanh là rặng san hô khác;thợ lặn đang đùa với con trai;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;con trai quậy đục nước;quay cảnh con trai há mồm;quay góc rộng, ngang;The video captures a scene of a pearl with a white ivory shell, medium-sized, swimming around other coral reefs, while divers are playing with him. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The boy is seen splashing and opening his mouth, filmed in close-up with a wide, horizontal shot.;Eqypt_Oct2022
0015.mp4;rặng san hô;;trắng nâu;llớn;xung quanh là rặng san hô khác;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;;chuyển động của san hô;quay góc rộng, ngang;The video captures a scene of a large coral reef with a white-brown color, surrounded by other coral reefs. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The footage shows the movement of the coral, shot with a wide, horizontal angle, focusing on the diversity and natural beauty of the coral reef.;Eqypt_Oct2022
0016.mp4;đàn cá chim;;màu bạc;trung bình;xung quanh là rặng san hô khác;những con cá bé bơi quanh;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;đàn cá chim bơi từ từ;quay cảnh đàn cá chim;quay góc rộng, ngang;The video captures a scene of a school of silver-colored butterflyfish, medium-sized, swimming around other coral reefs, with small fish swimming around. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The butterflyfish swim slowly, filmed with a wide, horizontal shot, capturing the serene and graceful movement of the school of fish.;Eqypt_Oct2022
0017.mp4;đàn cá ;;màu bạc;bé ;xung quanh là rặng san hô khác;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;đàn cá đang trốn;quay cảnh đàn cá trốn vào san hô;quay góc rộng, ngang;The video captures a scene of a school of small silver-colored fish swimming around other coral reefs. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The fish are seen hiding in the crevices of the coral, filmed with a wide, horizontal shot, capturing the peaceful and captivating underwater life.;Eqypt_Oct2022
0018.mp4;cá hề;;màu cam sọc trắng;trung bình bé;xung quanh là rặng san hô khác;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;cá hề đang trốn;quay cảnh cá hề vẫy vùng trong san hô;quay góc hẹp, ngang;The video captures a scene of a clownfish with orange and white stripes, medium-small in size, hiding among other coral reefs. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The clownfish is seen waving in the crevices of the coral, filmed with a narrow, horizontal shot, capturing the unique and captivating underwater scene.;Eqypt_Oct2022
0019.mp4;đàn cá nhiệt đới;;màu xanh lá vây vàng;trung bình bé;xung quanh là rặng san hô khác;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;đàn cá đang bơi ;quay quang cảnh xung quanh;quay góc rộng, quay ngang;The video captures a scene of a school of tropical fish with green bodies and yellow fins, medium-small in size, swimming around other coral reefs. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The school of fish swimming is recorded with a wide, horizontal shot, capturing the vibrant and diverse underwater world.;Eqypt_Oct2022
0020.mp4;đàn cá nhiệt đới;;màu đen vây xanh;trung bình;xung quanh là rặng san hô khác;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;đàn cá đang bơi ;quay quang cảnh xung quanh;quay góc rộng, quay ngang;The video captures a scene of a school of tropical fish with black bodies and blue fins, medium-sized, swimming around other coral reefs. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The school of fish swimming is recorded with a wide, horizontal shot, capturing the vibrant beauty of the underwater world.;Eqypt_Oct2022
0021.mp4;rặng san hô;;trắng xắm, nâu;llớn;xung quanh là rặng san hô khác;;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;;quay quang cảnh xung quanh;quay góc rộng, quay ngang;The video captures a scene of a large coral reef, with a mixture of white-gray and brown colors, surrounded by other coral reefs. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The footage records the surrounding scenery with a wide, horizontal shot, showcasing the richness and diversity of marine life underwater.;Eqypt_Oct2022
0022.mp4;rặng san hô;;nhiều màu sắc;llớn;xung quanh là rặng san hô khác;nhiều đàn cá bơi quanh;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;;quay quang cảnh xung quanh;quay góc rộng, quay ngang;The video captures a scene of a large coral reef with vibrant colors, surrounded by other coral reefs and numerous schools of fish swimming around. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The footage records the surrounding scenery with a wide, horizontal shot, showcasing the richness and diversity of the marine environment underwater.;Eqypt_Oct2022
0023.mp4;rặng san hô;;nhiều màu sắc;llớn;xung quanh là rặng san hô khác;nhiều đàn cá bơi quanh;thợ lặn lướt qua;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;thợ lặn đang bơi;quay quang cảnh xung quanh;quay góc rộng, quay ngang;The video captures a large coral reef, vivid with diverse colors, surrounded by other coral reefs and numerous schools of fish swimming around. Divers gliding through add to the liveliness of the scene. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The footage depicts the richness and diversity of marine life.;Eqypt_Oct2022
0024.mp4;rặng san hô;;nhiều màu sắc;llớn;xung quanh là rặng san hô khác;nhiều đàn cá bơi quanh;thợ lặn lướt qua;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;thợ lặn đang bơi;quay quang cảnh xung quanh;quay góc rộng, quay ngang;The video captures a large coral reef, vivid with diverse colors, surrounded by other coral reefs and numerous schools of fish swimming around. Divers gliding through add to the liveliness of the scene. The water is clear blue, with medium depth and daylight, providing good, clear video quality. The footage depicts the richness and diversity of marine life.;Eqypt_Oct2022
0025.mp4;rặng san hô;;màu vàng;trung bình;xung quanh là rặng san hô khác;nhiều đàn cá bơi quanh trốn vào rặng san hô;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;;quay quang cảnh xung quanh san hô;quay góc hẹp, ngang;The coral reef, painted in yellow, of medium size, is surrounded by other coral reefs with numerous schools of fish swimming around, seeking refuge within the coral. The water is clear blue, with medium depth and daylight, ensuring good, clear video quality. The footage captures the surrounding scenery of the coral reef with narrow, horizontal shots, showcasing its beauty and diversity.;Eqypt_Oct2022
0026.mp4;rặng san hô;;màu trắng nâu;llớn;xung quanh là rặng san hô khác;một vài con cá đen đang tìm chỗ trốn ở trong rặng san hô;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;;quay quang cảnh xung quanh san hô;quay góc hẹp, ngang;The coral reef, colored in white-brown, is large and surrounded by other coral reefs. Several black fish are seeking shelter within the coral. The water is clear blue, with medium depth and daylight, ensuring good, clear video quality. The footage captures the surrounding scenery of the coral reef with narrow, horizontal shots.;Eqypt_Oct2022
0027.mp4;đàn cá;;màu xanh bụng trắng;trung bình;xung quanh là rặng san hô khác;thợ lặn gần đó;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;cá bơi khá chậm;quay xung quanh những chú cá;quay góc rộng, quay ngang;A school of fish, with green bodies and white bellies, of medium size, is surrounded by other coral reefs, with divers nearby. The water is clear blue, with medium depth and daylight, ensuring good, clear video quality. The fish swim leisurely as the camera pans around them, capturing their movements with wide, horizontal shots.;Eqypt_Oct2022
0028.mp4;rặng san hô;;màu nâu trắng;lớn;xung quanh là rặng san hô khác;thợ lặn gần đó;cá bơi loanh quanh;nước trong xanh;sâu trung bình, ánh sáng ban ngày;chất lượng tốt, rõ nét;cá bơi khá chậm;quay xung quanh ;quay góc rộng, quay ngang;A large coral reef, with brown and white colors, is surrounded by other coral reefs, with divers nearby. Fish swim leisurely around in the clear blue water, under daylight, ensuring good, clear video quality. The fish move quite slowly as the camera pans around with wide, horizontal shots.;Eqypt_Oct2022
0029.mp4;những mảng đá;;màu cam;llớn;xung quanh là cát;;cá bơi loanh quanh;nước xanh, khá đục;sâu trung bình, dùng ánh sáng đèn pin soi;chất lượng ổn, không rõ nét lắm;;quay xung quanh ;quay góc rộng, quay ngang;The rock formations, tinted in orange, are sizable, surrounded by sand. Fish swim leisurely around in the somewhat murky blue water, illuminated by pin lights, resulting in moderate video quality, not very clear. The camera pans around with wide, horizontal shots.;Eqypt_Oct2022
0030.mp4;đàn cá nhiệt đới;;màu bạc;thân dài, màu bạc;;;;nước xanh, hơi đục;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng ổn, không rõ nét lắm;cá bơi tung tăng;quay xung quanh ;quay góc rộng, quay ngang;A school of tropical fish with long, silver bodies swim in slightly murky, blue water illuminated by sunlight, resulting in decent but not very clear video quality. The fish swim playfully in the water. The camera pans around with wide, horizontal shots.;Eqypt_Oct2022
0031.mp4;san hô;;màu trắng xám;llớn;xung quanh là các rặng san hô khác;đàn cá bơi loanh quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, rõ nét;;quay xung quanh ;quay góc rộng, quay ngang;A large gray-white coral reef is surrounded by other coral reefs. Schools of fish swim around, under clear blue water. Sunlight reaches the moderately deep seabed. The shot is wide, clear, horizontal, and circles around the main coral reef.;Eqypt_Oct2022
0032.mp4;san hô;;màu trắng xám;llớn;xung quanh là các rặng san hô khác;đàn cá bơi loanh quanh;thợ lặn gần đó;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, rõ nét;thợ lặn bơi lội;quay xung quanh ;quay góc rộng, quay ngang;A large gray-white coral reef is surrounded by other coral reefs. Schools of fish swim around, and divers are nearby. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is wide, clear, horizontal, with divers swimming around the main coral reef.;Eqypt_Oct2022
0033.mp4;cá nhiệt đới;;màu đen;trung bình;xung quanh là các rặng san hô khác;những con cá khác bơi cạnh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, rõ nét;cá bơi chậm rãi;quay quang cảnh xung quanh;quay góc rộng, quay ngang;A medium-sized black tropical fish swims around other coral reefs. Other fish swim nearby. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is wide, clear, horizontal, with the fish swimming slowly, capturing the surrounding scenery.;Eqypt_Oct2022
0034.mp4;cá nóc;;trắng chấm đen;trung bình;xung quanh là các rặng san hô khác;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, rõ nét;cá nóc đang bơi đi;quay quang cảnh xung quanh;quay góc hẹp, quay ngang;A medium-sized pufferfish with white and black spots swims around other coral reefs. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is clear, horizontal, with a narrow angle, capturing the pufferfish swimming and the surrounding scenery.;Eqypt_Oct2022
0035.mp4;nhóm thợ lặn;;đồ màu đen;người trưởng thành;lặn sâu xuống biển;có san hô xung quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, rõ nét;nhóm thợ lặn đang thở bọt khí và lặn xuống;quay quang cảnh xung quanh;quay góc rộng, quay ngang;A group of adult divers in black suits are diving deep into the sea, surrounded by coral reefs. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is clear, horizontal, with a wide angle, capturing the divers exhaling bubbles and diving down, along with the surrounding scenery.;Eqypt_Oct2022
0036.mp4;rặng san hô;;trắng xám và nâu;llớn;xung quanh là các rặng san hô khác;;;nước xanh, hơi đục;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, hơi không rõ;;quay quang cảnh xung quanh;quay góc rộng, quay ngang;A large coral reef in shades of gray-white and brown is surrounded by other coral reefs. The water is greenish-blue and slightly murky, with sunlight reaching the moderately deep seabed. The shot is of good quality but slightly unclear. The scene is captured with a wide angle and horizontal view, showcasing the surrounding scenery.;Eqypt_Oct2022
0037.mp4;rặng san hô;;trắng xám và nâu;llớn;xung quanh là các rặng san hô khác;một vài đàn cá bơi quanh;;nước xanh, hơi đục;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng tốt, hơi không rõ;đàn cá bơi tìm mồi;quay quang cảnh xung quanh;quay góc rộng, quay ngang;A large coral reef in shades of gray-white and brown is surrounded by other coral reefs. Several schools of fish swim around, searching for food. The water is greenish-blue and slightly murky, with sunlight reaching the moderately deep seabed. The shot is of good quality but slightly unclear. The scene is captured with a wide angle and horizontal view, showcasing the surrounding scenery.;Eqypt_Oct2022
0038.mp4;rặng san hô;;trắng xám và nâu;llớn;xung quanh là các rặng san hô khác;một vài đàn cá bơi quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá bơi chầm chậm;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A large coral reef in shades of gray-white and brown is surrounded by other coral reefs. Several schools of fish swim around slowly, searching for food. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is high quality, clear, horizontal, with a wide angle, capturing the surrounding scenery.;Eqypt_Oct2022
0039.mp4;đàn cá;;xanh bạc;kích thước trung bình;xung quanh là các rặng san hô khác;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá bơi chầm chậm;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;Một đàn cá xanh bạc, kích thước trung bình, bơi xung quanh các rặng san hô khác. Nước trong xanh với ánh sáng mặt trời chiếu xuống đáy biển trung bình. Cảnh quay có chất lượng cao, rõ nét, quay ngang với góc rộng, ghi lại quang cảnh xung quanh khi đàn cá bơi chầm chậm.;Eqypt_Oct2022
0040.mp4;đàn cá;;nhiều màu sắc;kích thước trung bình;xung quanh là các rặng san hô khác;thợ lặn lướt qua;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá đang tìm thức ăn;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A school of multicolored fish of medium size swims around other coral reefs while divers glide past. The water is clear blue with sunlight reaching the moderately deep seabed. The shot is high quality, clear, horizontal, with a wide angle, capturing the image of fish searching for food and the surrounding scenery.;Eqypt_Oct2022
0041.mp4;rặng san hô;;xám nâu;kích thước lớn;xung quanh là các rặng san hô khác;cá đang bơi quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá đang tìm thức ăn;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;"A large brown-gray coral reef, fish swimming around. Clear blue water, sunlight shining deep under the sea. Wide angle shot, capturing the beauty underwater.""";Eqypt_Oct2022
0042.mp4;rặng san hô;;xám nâu có nhiều rêu xanh;kích thước lớn;xung quanh là các rặng san hô khác;cá đang bơi quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá đang tìm thức ăn;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A large brown-gray coral reef with lush green moss, surrounded by other coral reefs, fish swimming around. Clear blue water, moderately deep, with sunlight. Wide angle shot, capturing fish searching for food and the surrounding scenery;Eqypt_Oct2022
0043.mp4;rặng san hô;;xám nâu có nhiều rêu xanh;kích thước lớn;xung quanh là các rặng san hô khác;cá đang bơi quanh;thợ lặn lướt qua;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá đang bơi;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A large brown-gray coral reef adorned with lush green moss, surrounded by other coral reefs, with fish and divers gliding by. Clear blue water, moderately deep, with sunlight. Wide angle shot, capturing fish and divers swimming amidst the surrounding scenery;Eqypt_Oct2022
0044.mp4;rặng san hô;;xám nâu có nhiều rêu xanh;kích thước lớn;xung quanh là các rặng san hô khác;;thợ lặn lướt qua;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;thợ lặn đang quẫy chân;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A large brown-gray coral reef adorned with lush green moss, surrounded by other coral reefs. Divers glide by in clear blue water, moderately deep with sunlight. Wide angle shot, capturing divers kicking and the surrounding scenery.;Eqypt_Oct2022
0045.mp4;rặng san hô;;xám nâu có nhiều rêu xanh;kích thước lớn;xung quanh là các rặng san hô khác;cá đang bơi quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá đang tìm mồi;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A large brown-gray coral reef adorned with lush green moss, surrounded by other coral reefs, with fish swimming around. Clear blue water, moderately deep, with sunlight. Wide angle shot, capturing fish foraging and the surrounding scenery;Eqypt_Oct2022
0046.mp4;rặng san hô;;xám nâu có nhiều rêu xanh;kích thước trung bình;xung quanh là các rặng san hô khác;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;;quay quanh cảnh xung quanh;quay góc rộng, quay ngang;A medium-sized coral reef in brown-gray hues adorned with lush green moss, surrounded by other coral reefs. Clear blue water, moderately deep, with sunlight. Wide angle shot, capturing the surrounding scenery with high clarity.;Eqypt_Oct2022
0047.mp4;rặng san hô;;màu vàng và trắng;kích thước trung bình;xung quanh là các rặng san hô khác;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;chuyển động của san hô;quay cận cảnh san hô vàng;quay góc hẹp, quay ngang;A medium-sized coral reef in yellow and white hues surrounded by other coral reefs. Clear blue water, moderately deep, with sunlight. Close-up shot, capturing the movement of the yellow coral with high clarity;Eqypt_Oct2022
0048.mp4;đàn cá song da báo;;màu bạc;kích thước trung bình bé;;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;chuyển động của đàn cá;quay xung quanh đàn cá;quay góc hẹp, quay ngang;A school of silver-colored clownfish, medium to small in size, swimming in clear blue water. Moderately deep with sunlight, shot in a narrow angle to capture the movement of the fish with high clarity;Eqypt_Oct2022
0049.mp4;rặng san hô;;màu xám và có rêu;kích thước lớn;thợ lặn đang bơi quanh;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;chuyển động của người thợ lặn;quay xung quanh;quay góc rộng, quay ngang;"""A large coral reef with gray hue and moss, surrounded by divers. Clear blue water, moderately deep with sunlight. Shot in wide angle to capture the movement of the divers with high clarity.";Eqypt_Oct2022
0050.mp4;rặng san hô;;màu xám và có rêu;kích thước lớn;thợ lặn đang bơi quanh;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;chuyển động của người thợ lặn;quay xung quanh;quay góc rộng, quay ngang;A large coral reef with gray hue and moss, surrounded by divers. Clear blue water, moderately deep with sunlight penetrating the ocean depths. Shot in wide angle to capture the movement of the divers with high clarity.;Eqypt_Oct2022
0051.mp4;rặng san hô;;màu xám và có rêu;kích thước trung bình;cá đang bơi quanh;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá chuyển động nấp vào san hô;quay xung quanh;quay góc hẹp, quay ngang;A medium-sized gray coral reef with moss, with fish swimming around. Clear blue water, moderately deep with sunlight. Shot in narrow angle to capture the movement of fish hiding among the coral with high clarity;Eqypt_Oct2022
0052.mp4;rặng san hô;;xám trắng;kích thước trung bình;rặng san hô xung quanh;thợ lặn lướt qua;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;thợ lặn bơi quanh;quay xung quanh;quay góc rộng, quay ngang;A medium-sized gray-white coral reef surrounded by other coral reefs, with divers gliding past. Clear blue water, moderately deep with sunlight. Shot in wide angle to capture the divers swimming around the surrounding scenery with high clarity;Eqypt_Oct2022
0053.mp4;2 con cá;;màu đen đuôi xanh lá;kích thước trưởng thành;rặng san hô xung quanh;;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá bơi quanh;quay xung quanh;quay góc rộng, quay ngang;Two adult-sized fish with black bodies and green tails, swimming around amidst coral reefs. Clear blue water, moderately deep with sunlight. Shot in wide angle to capture them swimming around the surrounding scenery with high clarity.;Eqypt_Oct2022
0054.mp4;cá nóc;;trắng chấm đen;kích thước trưởng thành;rặng san hô xung quanh;thợ lặn lướt qua;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;cá nóc bơi chậm;quay xung quanh;quay góc rộng, quay ngang;An adult pufferfish with white and black spots, swimming slowly among coral reefs, with divers gliding past. Clear blue water, moderately deep with sunlight. Shot in wide angle to capture the slow movement of the pufferfish and divers with high clarity;Eqypt_Oct2022
0055.mp4;rặng san hô;;nâu trắng và xám;kích thước lớn;rặng san hô xung quanh;cá bơi quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;;quay xung quanh;quay góc rộng, quay ngang;"""A large coral reef in brown-white and gray hues, surrounded by other coral reefs, with fish swimming around. Clear blue water, moderately deep with sunlight. Shot in wide angle to capture the surrounding scenery with high clarity";Eqypt_Oct2022
